1998-09-28T00:00:02.5  271.000029    3.320  -0.777   5.777   -0.916  -3.133   5.861    0.317   -334.14  1517.17  -964.72   1521.79   207.54  -992.60  0
1998-09-28T00:00:07.5  271.000087    2.740  -0.831   6.124   -0.925  -2.543   6.195    0.276   -335.06  1521.41  -957.74   1526.17   208.34  -985.70  0
1998-09-28T00:00:12.5  271.000145    2.244  -1.358   5.621   -1.424  -2.023   5.688    0.166   -335.97  1525.60  -950.75   1530.53   209.13  -978.79  0
1998-09-28T00:00:17.5  271.000203    1.891  -1.173   5.676   -1.215  -1.682   5.733    0.111   -336.88  1529.77  -943.74   1534.85   209.92  -971.86  0
1998-09-28T00:00:22.5  271.000260    1.526  -1.309   5.505   -1.327  -1.313   5.556    0.123   -337.78  1533.90  -936.71   1539.14   210.70  -964.91  0
1998-09-28T00:00:27.5  271.000318    1.104  -0.978   5.954   -0.961  -0.905   5.990    0.064   -338.67  1538.01  -929.66   1543.40   211.48  -957.94  0
1998-09-28T00:00:32.5  271.000376    1.072  -1.060   6.081   -1.039  -0.864   6.118    0.035   -339.56  1542.08  -922.60   1547.63   212.25  -950.95  0
1998-09-28T00:00:37.5  271.000434    1.155  -1.353   5.970   -1.338  -0.929   6.013    0.053   -340.44  1546.13  -915.52   1551.82   213.03  -943.95  0
1998-09-28T00:00:42.5  271.000492    0.814  -0.999   6.373   -0.956  -0.605   6.403    0.531   -341.31  1550.14  -908.42   1555.99   213.79  -936.93  0
1998-09-28T00:00:47.5  271.000550    0.927  -0.998   6.689   -0.958  -0.711   6.721    0.206   -342.18  1554.13  -901.30   1560.13   214.55  -929.89  0
1998-09-28T00:00:52.5  271.000608    1.326  -1.035   6.689   -1.023  -1.107   6.731    0.206   -343.04  1558.08  -894.17   1564.24   215.31  -922.83  0
1998-09-28T00:00:57.5  271.000666    1.224  -1.079   6.508   -1.062  -1.006   6.549    0.325   -343.89  1562.00  -887.02   1568.31   216.06  -915.76  0
1998-09-28T00:01:02.5  271.000723    1.280  -0.584   7.016   -0.564  -1.085   7.050    0.163   -344.74  1565.89  -879.85   1572.36   216.81  -908.66  0
1998-09-28T00:01:07.5  271.000781    1.362  -0.454   7.056   -0.440  -1.175   7.090    0.128   -345.57  1569.74  -872.66   1576.37   217.56  -901.55  0
1998-09-28T00:01:12.5  271.000839    1.628  -0.300   6.919   -0.306  -1.453   6.958    0.197   -346.41  1573.57  -865.45   1580.34   218.30  -894.41  0
1998-09-28T00:01:17.5  271.000897    1.780  -0.142   6.704   -0.162  -1.621   6.743    0.152   -347.23  1577.36  -858.22   1584.29   219.03  -887.26  0
1998-09-28T00:01:22.5  271.000955    1.872  -0.062   6.547   -0.091  -1.721   6.588    0.106   -348.04  1581.12  -850.98   1588.20   219.76  -880.09  0
1998-09-28T00:01:27.5  271.001013    1.845  -0.087   6.217   -0.119  -1.701   6.258    0.091   -348.85  1584.85  -843.72   1592.09   220.49  -872.90  0
1998-09-28T00:01:32.5  271.001071    1.618  -0.190   6.306   -0.205  -1.465   6.343    0.112   -349.66  1588.55  -836.44   1595.94   221.21  -865.69  0
1998-09-28T00:01:37.5  271.001128    1.255  -0.399   5.953   -0.394  -1.096   5.985    0.098   -350.45  1592.22  -829.15   1599.76   221.93  -858.47  0
1998-09-28T00:01:42.5  271.001186    1.024  -0.397   6.082   -0.374  -0.863   6.109    0.211   -351.24  1595.85  -821.84   1603.55   222.64  -851.23  0
1998-09-28T00:01:47.5  271.001244    1.155  -0.517   6.206   -0.501  -0.983   6.237    0.263   -352.02  1599.46  -814.51   1607.31   223.35  -843.97  0
1998-09-28T00:01:52.5  271.001302    0.968  -0.077   6.274   -0.048  -0.825   6.294    0.287   -352.80  1603.04  -807.17   1611.04   224.06  -836.70  0
1998-09-28T00:01:57.5  271.001360    0.973  -0.106   6.111   -0.080  -0.831   6.132    0.141   -353.57  1606.58  -799.81   1614.73   224.76  -829.41  0
1998-09-28T00:02:02.5  271.001418    1.144  -0.239   6.191   -0.223  -0.991   6.218    0.201   -354.33  1610.09  -792.43   1618.39   225.46  -822.10  0
1998-09-28T00:02:07.5  271.001476    0.834   0.032   6.159    0.068  -0.701   6.175    0.208   -355.08  1613.56  -785.04   1622.02   226.15  -814.78  0
1998-09-28T00:02:12.5  271.001534    0.258  -0.180   5.935   -0.108  -0.117   5.941    0.104   -355.82  1617.00  -777.63   1625.61   226.83  -807.44  0
1998-09-28T00:02:17.5  271.001591    0.777  -0.395   5.615   -0.362  -0.627   5.636    0.146   -356.56  1620.41  -770.21   1629.17   227.51  -800.08  0
1998-09-28T00:02:22.5  271.001649    1.299  -0.159   5.876   -0.159  -1.158   5.905    0.165   -357.29  1623.79  -762.77   1632.70   228.19  -792.70  0
1998-09-28T00:02:27.5  271.001707    1.917  -0.395   5.871   -0.437  -1.758   5.917    0.156   -358.02  1627.13  -755.32   1636.20   228.86  -785.32  0
1998-09-28T00:02:32.5  271.001765    2.132  -0.878   5.767   -0.934  -1.941   5.825    0.114   -358.73  1630.44  -747.85   1639.66   229.53  -777.91  0
1998-09-28T00:02:37.5  271.001823    1.818  -0.848   5.877   -0.881  -1.629   5.928    0.075   -359.44  1633.73  -740.37   1643.09   230.20  -770.49  0
1998-09-28T00:02:42.5  271.001881    1.395  -0.855   5.523   -0.864  -1.214   5.565    0.210   -360.14  1636.98  -732.87   1646.49   230.86  -763.06  0
1998-09-28T00:02:47.5  271.001939    1.134  -0.597   5.680   -0.587  -0.967   5.712    0.164   -360.84  1640.19  -725.36   1649.86   231.51  -755.61  0
1998-09-28T00:02:52.5  271.001997    0.742  -0.546   5.939   -0.505  -0.574   5.961    0.083   -361.53  1643.38  -717.83   1653.20   232.16  -748.15  0
1998-09-28T00:02:57.5  271.002054    1.330  -0.794   5.574   -0.799  -1.152   5.613    0.123   -362.21  1646.53  -710.29   1656.50   232.81  -740.67  0
1998-09-28T00:03:02.5  271.002112    0.498  -0.594   6.307   -0.531  -0.319   6.324    0.391   -362.88  1649.65  -702.74   1659.77   233.45  -733.17  0
1998-09-28T00:03:07.5  271.002170    0.274  -0.863   6.244   -0.785  -0.079   6.260    0.213   -363.55  1652.73  -695.17   1663.00   234.08  -725.66  0
1998-09-28T00:03:12.5  271.002228    0.537  -0.904   6.085   -0.846  -0.342   6.107    0.550   -364.20  1655.78  -687.58   1666.20   234.71  -718.14  0
1998-09-28T00:03:17.5  271.002286    0.153  -0.967   6.577   -0.876   0.056   6.591    0.479   -364.85  1658.79  -679.98   1669.36   235.34  -710.60  0
1998-09-28T00:03:22.5  271.002344   -0.241  -0.881   6.231   -0.768   0.435   6.236    0.778   -365.50  1661.78  -672.37   1672.49   235.96  -703.04  0
1998-09-28T00:03:27.5  271.002402   -0.399  -0.491   6.741   -0.360   0.577   6.736    0.369   -366.13  1664.72  -664.74   1675.59   236.58  -695.47  0
1998-09-28T00:03:32.5  271.002459    0.560  -1.520   6.052   -1.463  -0.324   6.084    0.182   -366.76  1667.64  -657.11   1678.65   237.19  -687.89  0
1998-09-28T00:03:37.5  271.002517    1.381  -1.258   5.535   -1.266  -1.171   5.582    0.271   -367.38  1670.53  -649.45   1681.69   237.80  -680.30  0
1998-09-28T00:03:42.5  271.002575    0.897  -1.281   5.603   -1.254  -0.686   5.639    0.273   -368.00  1673.38  -641.79   1684.69   238.40  -672.69  0
1998-09-28T00:03:47.5  271.002633    0.820  -1.540   5.310   -1.512  -0.598   5.348    0.068   -368.60  1676.20  -634.11   1687.65   239.00  -665.07  0
1998-09-28T00:03:52.5  271.002691    0.768  -1.732   5.197   -1.701  -0.535   5.236    0.109   -369.20  1678.99  -626.43   1690.59   239.59  -657.44  0
1998-09-28T00:03:57.5  271.002749    0.657  -1.682   5.421   -1.641  -0.423   5.457    0.186   -369.80  1681.74  -618.72   1693.49   240.18  -649.79  0
1998-09-28T00:04:02.5  271.002807    0.938  -1.738   5.620   -1.713  -0.695   5.663    0.086   -370.38  1684.46  -611.01   1696.35   240.77  -642.13  0
1998-09-28T00:04:07.5  271.002865    0.733  -2.116   5.318   -2.081  -0.472   5.361    0.138   -370.96  1687.14  -603.28   1699.18   241.34  -634.45  0
1998-09-28T00:04:12.5  271.002922    0.810  -2.221   5.981   -2.181  -0.527   6.028    0.250   -371.52  1689.79  -595.54   1701.98   241.92  -626.77  0
1998-09-28T00:04:17.5  271.002980    0.931  -2.243   5.663   -2.216  -0.653   5.713    0.145   -372.09  1692.40  -587.79   1704.73   242.49  -619.06  0
1998-09-28T00:04:22.5  271.003038    0.990  -2.470   5.775   -2.444  -0.694   5.829    0.249   -372.64  1694.98  -580.03   1707.46   243.05  -611.35  0
1998-09-28T00:04:27.5  271.003096    1.362  -2.410   5.628   -2.412  -1.072   5.689    0.169   -373.18  1697.52  -572.25   1710.15   243.61  -603.63  0
1998-09-28T00:04:32.5  271.003154    0.949  -2.283   6.028   -2.251  -0.660   6.078    0.248   -373.72  1700.04  -564.47   1712.81   244.16  -595.89  0
1998-09-28T00:04:37.5  271.003212    0.752  -2.145   6.072   -2.099  -0.472   6.116    0.180   -374.25  1702.52  -556.67   1715.43   244.71  -588.14  0
1998-09-28T00:04:42.5  271.003270    0.960  -2.415   5.928   -2.385  -0.664   5.981    0.219   -374.78  1704.96  -548.86   1718.03   245.26  -580.38  0
1998-09-28T00:04:47.5  271.003328    0.989  -2.252   6.066   -2.222  -0.702   6.117    0.224   -375.30  1707.38  -541.04   1720.59   245.80  -572.61  0
1998-09-28T00:04:52.5  271.003385    1.029  -2.313   6.310   -2.282  -0.732   6.362    0.176   -375.81  1709.76  -533.21   1723.11   246.33  -564.83  0
1998-09-28T00:04:57.5  271.003443    0.600  -1.591   6.348   -1.531  -0.353   6.381    0.229   -376.31  1712.11  -525.37   1725.60   246.86  -557.04  0
1998-09-28T00:05:02.5  271.003501    0.406  -1.766   6.188   -1.695  -0.151   6.219    0.315   -376.80  1714.42  -517.52   1728.05   247.39  -549.23  0
1998-09-28T00:05:07.5  271.003559    0.894  -2.071   6.232   -2.033  -0.616   6.278    0.143   -377.29  1716.69  -509.66   1730.47   247.91  -541.41  0
1998-09-28T00:05:12.5  271.003617    1.039  -2.085   6.277   -2.055  -0.759   6.327    0.188   -377.76  1718.93  -501.79   1732.85   248.42  -533.59  0
1998-09-28T00:05:17.5  271.003675    1.292  -2.481   6.083   -2.471  -0.988   6.144    0.147   -378.23  1721.13  -493.91   1735.20   248.93  -525.75  0
1998-09-28T00:05:22.5  271.003733    1.441  -2.713   5.984   -2.714  -1.123   6.051    0.128   -378.70  1723.30  -486.01   1737.51   249.44  -517.90  0
1998-09-28T00:05:27.5  271.003791    1.401  -2.622   6.319   -2.616  -1.082   6.384    0.119   -379.15  1725.43  -478.11   1739.79   249.94  -510.04  0
1998-09-28T00:05:32.5  271.003848    1.340  -2.219   6.505   -2.206  -1.045   6.563    0.088   -379.60  1727.54  -470.20   1742.03   250.43  -502.17  0
1998-09-28T00:05:37.5  271.003906    1.727  -2.735   6.391   -2.749  -1.398   6.465    0.212   -380.04  1729.60  -462.28   1744.24   250.92  -494.29  0
1998-09-28T00:05:42.5  271.003964    1.392  -2.402   6.341   -2.394  -1.087   6.403    0.479   -380.47  1731.64  -454.35   1746.42   251.41  -486.40  0
1998-09-28T00:05:47.5  271.004022    1.279  -1.963   6.383   -1.948  -1.004   6.437    0.246   -380.90  1733.64  -446.41   1748.56   251.89  -478.50  0
1998-09-28T00:05:52.5  271.004080    0.440  -1.990   5.775   -1.928  -0.178   5.810    0.085   -381.31  1735.61  -438.46   1750.67   252.37  -470.60  0
1998-09-28T00:05:57.5  271.004138    0.114  -2.045   5.728   -1.961   0.150   5.756    0.085   -381.72  1737.54  -430.51   1752.74   252.84  -462.68  0
1998-09-28T00:06:02.5  271.004196    0.438  -2.063   5.773   -2.000  -0.171   5.809    0.100   -382.13  1739.44  -422.54   1754.78   253.30  -454.75  0
1998-09-28T00:06:07.5  271.004253    0.542  -2.022   5.919   -1.964  -0.275   5.957    0.133   -382.52  1741.30  -414.57   1756.78   253.76  -446.82  0
1998-09-28T00:06:12.5  271.004311    0.207  -2.147   5.821   -2.067   0.066   5.853    0.243   -382.91  1743.12  -406.59   1758.74   254.22  -438.87  0
1998-09-28T00:06:17.5  271.004369    0.014  -2.160   6.199   -2.061   0.267   6.226    0.243   -383.28  1744.91  -398.60   1760.66   254.66  -430.92  0
