2009-03-11T00:00:00,  -850.2,  -510.0, -1488.4,  -5.57,   2.12,  -0.43, -373350.3,    9608.4,  -23279.9,  -5.34,   2.66,  -0.38
2009-03-11T00:00:04,  -854.9,  -512.6, -1484.7,  -5.94,   2.00,   0.42, -373355.5,    9602.4,  -23276.3,  -5.70,   2.60,   0.48
2009-03-11T00:00:08,  -859.7,  -515.2, -1480.9,  -5.60,   1.69,   1.02, -373360.6,    9596.4,  -23272.6,  -5.38,   2.26,   1.08
2009-03-11T00:00:12,  -864.4,  -517.8, -1477.1,  -5.65,   1.62,   1.47, -373365.8,    9590.4,  -23269.0,  -5.43,   2.20,   1.53
2009-03-11T00:00:16,  -869.2,  -520.4, -1473.3,  -4.91,   2.05,   1.28, -373371.0,    9584.5,  -23265.4,  -4.66,   2.56,   1.32
2009-03-11T00:00:20,  -873.9,  -523.1, -1469.5,  -3.59,   3.11,   0.89, -373376.1,    9578.5,  -23261.7,  -3.24,   3.47,   0.89
2009-03-11T00:00:24,  -878.6,  -525.7, -1465.7,  -3.12,   3.54,   0.85, -373381.3,    9572.5,  -23258.1,  -2.73,   3.85,   0.83
2009-03-11T00:00:28,  -883.4,  -528.3, -1461.9,  -3.04,   3.19,   0.80, -373386.4,    9566.5,  -23254.5,  -2.69,   3.50,   0.79
2009-03-11T00:00:32,  -888.1,  -530.9, -1458.0,  -2.99,   3.00,   0.75, -373391.6,    9560.6,  -23250.8,  -2.66,   3.30,   0.73
2009-03-11T00:00:36,  -892.8,  -533.5, -1454.2,  -2.66,   3.10,   0.24, -373396.7,    9554.6,  -23247.1,  -2.33,   3.36,   0.22
2009-03-11T00:00:40,  -897.5,  -536.1, -1450.3,  -3.48,   2.68,   0.46, -373401.8,    9548.7,  -23243.4,  -3.19,   3.02,   0.46
2009-03-11T00:00:44,  -902.2,  -538.7, -1446.5,  -3.82,   2.64,   0.40, -373406.9,    9542.7,  -23239.7,  -3.53,   3.01,   0.41
2009-03-11T00:00:48,  -906.9,  -541.3, -1442.6,  -4.06,   2.70,   0.40, -373412.0,    9536.8,  -23236.0,  -3.76,   3.11,   0.41
2009-03-11T00:00:52,  -911.6,  -543.8, -1438.7,  -4.11,   2.68,   0.33, -373417.1,    9530.8,  -23232.3,  -3.82,   3.08,   0.34
2009-03-11T00:00:56,  -916.2,  -546.4, -1434.7,  -4.01,   2.60,   0.26, -373422.2,    9524.9,  -23228.5,  -3.72,   2.99,   0.27
