1998-03-04T00:00:02.5   63.000029    3.033   3.960   0.119    2.449  -4.347   0.006    0.062   -850.27   673.66 -1491.81    955.63   556.76 -1476.16  0
1998-03-04T00:00:07.5   63.000087    2.923   3.383  -0.703    1.962  -3.997  -0.809    0.248   -844.95   669.71 -1496.54    949.90   553.56 -1480.99  0
1998-03-04T00:00:12.5   63.000145    3.082   2.777  -1.851    1.345  -3.874  -1.954    0.233   -839.61   665.75 -1501.25    944.16   550.35 -1485.79  0
1998-03-04T00:00:17.5   63.000203    3.568   3.353  -0.880    1.681  -4.573  -1.001    0.138   -834.26   661.78 -1505.92    938.41   547.13 -1490.56  0
1998-03-04T00:00:22.5   63.000260    3.006   2.861  -1.800    1.451  -3.839  -1.902    0.324   -828.89   657.79 -1510.56    932.63   543.90 -1495.30  0
1998-03-04T00:00:27.5   63.000318    2.838   3.245  -2.994    1.872  -3.804  -3.095    0.194   -823.51   653.79 -1515.18    926.84   540.66 -1500.01  0
1998-03-04T00:00:32.5   63.000376    3.119   2.255  -3.707    0.853  -3.653  -3.806    0.225   -818.11   649.78 -1519.76    921.03   537.41 -1504.69  0
1998-03-04T00:00:37.5   63.000434    3.659   2.474  -3.210    0.841  -4.249  -3.325    0.181   -812.70   645.76 -1524.32    915.20   534.15 -1509.34  0
1998-03-04T00:00:42.5   63.000492    3.157   2.925  -2.848    1.452  -3.975  -2.954    0.384   -807.27   641.73 -1528.84    909.36   530.88 -1513.97  0
1998-03-04T00:00:47.5   63.000550    1.135   2.331  -2.855    1.701  -1.882  -2.905    0.903   -801.83   637.68 -1533.34    903.50   527.60 -1518.56  0
1998-03-04T00:00:52.5   63.000608    1.344   1.390  -4.627    0.755  -1.657  -4.672    0.497   -796.37   633.62 -1537.81    897.62   524.31 -1523.13  0
1998-03-04T00:00:57.5   63.000666    0.939   2.105  -3.405    1.571  -1.599  -3.447    0.756   -790.90   629.55 -1542.25    891.73   521.01 -1527.66  0
